YEAR	MON	DAY	T2M	D2M	WIND	SSRD	STRD	SP	TP
1994.0	12.0	7.0	274.594	273.838	4.49	7.463	319.353	975.202	19.769
1994.0	12.0	8.0	270.447	266.126	4.273	94.104	261.285	986.881	0.204
1994.0	12.0	9.0	271.784	267.06	4.891	12.727	246.944	982.321	7.765
1994.0	12.0	10.0	274.435	271.66	4.493	54.913	293.275	980.061	5.691
1994.0	12.0	11.0	273.314	270.974	6.612	76.858	285.429	970.074	13.528
1994.0	12.0	12.0	266.209	261.444	3.891	77.224	235.772	988.038	0.129
1994.0	12.0	13.0	268.077	261.819	2.034	106.996	212.33	986.478	0.0
1994.0	12.0	14.0	270.524	267.085	2.551	90.696	223.941	987.587	0.004
1994.0	12.0	15.0	274.106	271.571	3.362	74.216	276.72	988.586	0.07
1994.0	12.0	16.0	275.993	271.973	4.676	82.142	282.62	986.239	0.01
1994.0	12.0	17.0	276.573	274.125	7.949	29.297	310.794	975.237	10.927
1994.0	12.0	18.0	275.375	273.765	3.27	38.967	279.379	973.897	1.809
1994.0	12.0	19.0	274.626	272.77	3.595	64.031	277.195	979.453	1.149
1994.0	12.0	20.0	274.577	270.358	3.432	87.658	272.602	984.768	0.146
1994.0	12.0	21.0	276.443	270.866	3.412	101.111	241.719	987.237	0.0
1994.0	12.0	22.0	276.483	271.804	1.993	102.189	241.612	984.628	0.0
1994.0	12.0	23.0	275.725	272.252	2.785	92.096	248.179	978.504	0.057
1994.0	12.0	24.0	275.094	272.821	5.946	70.236	289.768	975.829	0.322
1994.0	12.0	25.0	274.945	271.866	3.515	93.902	248.745	974.343	0.0
1994.0	12.0	26.0	274.911	272.406	1.513	102.013	231.471	981.538	0.0
1994.0	12.0	27.0	275.227	272.4	3.028	87.824	240.419	981.663	0.001
1994.0	12.0	28.0	275.763	271.94	6.557	29.084	264.532	972.651	0.851
1994.0	12.0	29.0	273.129	268.33	6.261	107.789	258.269	981.086	0.697
1994.0	12.0	30.0	267.698	259.825	4.403	106.707	194.955	990.318	0.0
1994.0	12.0	31.0	273.998	261.747	5.457	30.82	252.641	983.115	1.973
1995.0	1.0	1.0	276.423	275.8	3.56	26.896	326.822	972.859	4.731
1995.0	1.0	2.0	271.099	267.689	8.69	75.204	273.058	971.059	5.61
1995.0	1.0	3.0	268.039	264.362	8.55	39.664	248.404	977.558	4.041
1995.0	1.0	4.0	265.679	262.937	7.972	87.738	233.563	976.478	5.624
1995.0	1.0	5.0	262.467	258.731	7.605	79.898	211.258	981.419	2.024
1995.0	1.0	6.0	266.43	259.19	8.082	41.942	221.459	975.348	1.423
1995.0	1.0	7.0	271.565	269.791	3.931	47.24	297.579	962.554	10.094
1995.0	1.0	8.0	268.492	265.37	5.708	40.24	256.554	973.859	0.816
1995.0	1.0	9.0	267.852	264.348	6.079	48.562	261.697	978.971	1.103
1995.0	1.0	10.0	265.278	260.962	2.569	80.58	238.27	985.395	0.112
1995.0	1.0	11.0	269.4	265.894	3.704	69.818	260.101	981.971	0.195
1995.0	1.0	12.0	276.986	274.815	6.703	29.776	336.791	973.881	3.93
1995.0	1.0	13.0	283.478	282.352	6.335	43.071	359.376	973.362	1.475
1995.0	1.0	14.0	283.683	281.097	6.888	81.891	299.816	975.066	0.033
1995.0	1.0	15.0	284.964	283.593	7.218	9.038	357.519	967.402	24.682
1995.0	1.0	16.0	274.839	274.21	3.608	13.984	319.572	969.038	8.274
1995.0	1.0	17.0	273.561	272.499	2.594	71.916	292.813	979.25	0.453
1995.0	1.0	18.0	275.843	274.48	2.58	108.847	261.127	980.339	0.005
1995.0	1.0	19.0	278.117	276.22	3.949	67.233	296.735	975.014	0.096
1995.0	1.0	20.0	278.757	277.419	4.137	6.784	324.314	959.039	28.859
1995.0	1.0	21.0	275.209	274.569	4.521	18.196	318.79	953.147	7.859
1995.0	1.0	22.0	271.075	267.87	7.77	54.382	285.23	961.058	5.323
1995.0	1.0	23.0	268.928	265.903	6.287	44.473	276.106	967.978	1.652
1995.0	1.0	24.0	271.368	269.052	4.226	67.589	271.283	971.674	2.008
1995.0	1.0	25.0	272.219	269.707	5.861	93.927	272.135	977.821	4.102
1995.0	1.0	26.0	270.663	267.469	6.213	71.293	263.639	978.121	2.41
1995.0	1.0	27.0	270.155	266.54	5.777	57.518	269.871	977.525	0.98
1995.0	1.0	28.0	266.369	262.738	4.48	131.291	234.986	978.884	0.411
1995.0	1.0	29.0	264.337	260.579	4.319	136.511	199.448	980.572	0.017
1995.0	1.0	30.0	267.448	263.734	1.644	114.336	228.079	976.803	0.012
1995.0	1.0	31.0	269.675	266.633	6.351	94.051	252.509	967.918	0.145
1995.0	2.0	1.0	273.815	271.187	7.624	25.651	298.187	960.872	2.182
1995.0	2.0	2.0	269.24	265.646	4.684	116.02	264.812	967.521	0.841
1995.0	2.0	3.0	263.315	258.471	2.414	136.129	180.394	976.364	0.001
1995.0	2.0	4.0	269.161	263.995	3.264	88.527	261.247	962.473	4.99
1995.0	2.0	5.0	261.803	258.619	8.114	123.429	231.269	960.45	4.95
1995.0	2.0	6.0	257.883	253.91	8.278	121.167	195.53	966.603	3.082
1995.0	2.0	7.0	262.29	257.754	6.737	81.762	211.338	968.082	1.866
1995.0	2.0	8.0	262.413	259.18	4.638	87.207	213.091	970.102	2.185
1995.0	2.0	9.0	263.311	258.804	7.766	111.731	215.18	972.688	1.423
1995.0	2.0	10.0	270.137	267.133	6.524	59.402	261.73	965.833	1.514
1995.0	2.0	11.0	268.367	264.317	8.158	113.607	249.864	963.577	3.001
1995.0	2.0	12.0	257.944	253.791	8.499	120.987	190.034	973.813	1.366
1995.0	2.0	13.0	261.724	258.23	7.662	131.011	208.982	980.48	0.917
1995.0	2.0	14.0	263.889	259.353	6.281	150.487	202.344	982.22	1.0
1995.0	2.0	15.0	266.983	262.537	6.261	55.573	240.224	978.415	2.229
1995.0	2.0	16.0	273.812	271.136	5.701	120.373	286.778	973.343	4.267
1995.0	2.0	17.0	268.397	265.258	2.604	161.002	211.035	984.821	0.0
1995.0	2.0	18.0	271.578	267.019	3.018	160.656	220.471	987.039	0.0
1995.0	2.0	19.0	275.383	270.965	4.543	147.242	237.071	980.736	0.0
1995.0	2.0	20.0	271.763	269.211	2.406	123.28	245.907	972.194	0.114
1995.0	2.0	21.0	272.393	271.133	3.808	39.687	295.496	964.456	5.607
1995.0	2.0	22.0	265.401	262.337	3.429	96.118	235.15	976.678	0.311
1995.0	2.0	23.0	273.873	270.233	2.024	59.667	293.488	970.678	2.998
1995.0	2.0	24.0	270.415	267.939	6.972	93.58	275.937	970.531	1.76
1995.0	2.0	25.0	264.614	261.727	5.127	81.993	212.286	980.604	2.692
1995.0	2.0	26.0	265.12	261.454	5.094	165.362	246.581	983.99	1.796
1995.0	2.0	27.0	271.912	268.792	3.585	57.71	296.154	982.021	6.847
1995.0	2.0	28.0	272.71	271.519	3.266	83.38	314.92	976.765	10.994
1995.0	3.0	1.0	269.999	268.122	2.287	155.399	267.828	981.685	0.318
1995.0	3.0	2.0	264.791	260.66	3.172	173.327	199.02	987.478	0.034
1995.0	3.0	3.0	261.364	257.317	1.378	188.29	173.903	988.716	0.0
1995.0	3.0	4.0	265.537	261.935	1.263	164.258	205.133	987.855	0.0
1995.0	3.0	5.0	272.158	269.06	3.653	84.606	263.653	985.198	1.38
1995.0	3.0	6.0	276.335	274.909	5.477	97.849	325.366	976.501	3.438
1995.0	3.0	7.0	279.111	277.645	5.189	109.717	320.783	975.628	2.456
1995.0	3.0	8.0	275.085	273.634	5.2	44.29	313.795	971.918	22.11
1995.0	3.0	9.0	264.453	260.597	5.033	190.649	219.842	983.364	0.641
1995.0	3.0	10.0	264.155	259.339	2.408	164.467	196.532	990.787	0.013
1995.0	3.0	11.0	272.667	266.553	3.961	184.262	232.594	985.377	0.0
1995.0	3.0	12.0	278.58	272.228	4.317	190.537	253.497	986.014	0.0
1995.0	3.0	13.0	279.833	273.716	3.265	192.208	256.535	989.112	0.0
1995.0	3.0	14.0	280.454	272.971	1.498	191.707	256.704	989.03	0.0
1995.0	3.0	15.0	281.821	274.276	1.216	171.737	270.061	984.396	0.0
1995.0	3.0	16.0	280.245	275.69	1.978	185.143	275.295	978.85	0.308
1995.0	3.0	17.0	276.651	274.473	2.576	87.447	283.821	977.802	1.619
1995.0	3.0	18.0	273.381	270.021	1.781	199.482	237.197	982.809	0.01
1995.0	3.0	19.0	276.005	271.373	2.542	121.369	258.529	977.459	0.001
1995.0	3.0	20.0	282.331	275.127	6.66	153.379	303.658	968.052	0.061
1995.0	3.0	21.0	280.695	277.901	7.455	118.392	320.763	959.224	7.61
1995.0	3.0	22.0	275.077	272.382	7.038	74.577	288.444	960.153	3.424
1995.0	3.0	23.0	274.232	271.835	3.56	179.223	276.845	966.25	0.042
1995.0	3.0	24.0	273.407	268.286	3.619	217.781	213.825	971.554	0.0
1995.0	3.0	25.0	273.871	266.342	3.884	218.859	209.737	978.798	0.0
1995.0	3.0	26.0	275.773	269.495	2.705	213.322	231.251	981.253	0.0
1995.0	3.0	27.0	274.998	269.293	3.731	222.727	236.476	979.909	0.0
1995.0	3.0	28.0	276.398	269.232	4.328	223.891	246.617	975.814	0.005
1995.0	3.0	29.0	275.86	268.783	3.417	166.982	237.702	976.563	0.469
1995.0	3.0	30.0	276.249	274.013	4.008	165.26	277.025	974.481	1.139
1995.0	3.0	31.0	274.45	272.053	4.557	181.946	256.828	973.881	1.531
1995.0	4.0	1.0	273.169	267.34	2.911	224.922	229.402	975.029	0.398
1995.0	4.0	2.0	274.653	268.258	1.889	207.636	253.452	974.658	0.435
1995.0	4.0	3.0	277.087	272.194	4.778	216.542	249.674	975.361	2.473
1995.0	4.0	4.0	276.438	273.776	6.845	130.906	303.494	967.268	4.788
1995.0	4.0	5.0	267.669	259.417	7.491	236.636	209.805	977.236	0.73
1995.0	4.0	6.0	272.728	265.933	3.758	109.789	262.057	974.969	4.756
1995.0	4.0	7.0	275.291	272.932	2.943	211.009	263.801	973.316	0.028
1995.0	4.0	8.0	275.644	272.458	2.711	149.914	285.789	972.337	10.223
1995.0	4.0	9.0	275.597	274.635	2.73	53.991	307.555	969.432	10.025
1995.0	4.0	10.0	272.819	266.752	5.598	141.469	251.452	981.552	0.216
1995.0	4.0	11.0	278.713	271.891	4.321	238.803	272.842	982.806	0.0
1995.0	4.0	12.0	283.304	279.867	7.342	54.593	330.306	974.768	7.889
1995.0	4.0	13.0	278.271	275.77	5.855	125.137	295.631	969.015	4.959
1995.0	4.0	14.0	275.246	274.181	5.21	112.188	301.083	970.923	3.237
1995.0	4.0	15.0	274.908	269.286	4.604	268.546	230.291	976.201	0.001
1995.0	4.0	16.0	276.414	268.059	3.424	276.122	221.445	975.489	0.0
1995.0	4.0	17.0	278.043	270.498	2.562	238.133	251.142	976.082	0.0
1995.0	4.0	18.0	279.291	273.473	3.684	111.183	294.609	975.695	0.636
1995.0	4.0	19.0	284.521	280.434	8.138	234.293	321.716	964.953	2.04
1995.0	4.0	20.0	278.608	274.517	3.821	157.768	284.868	976.218	0.164
1995.0	4.0	21.0	283.21	280.347	5.652	99.492	352.675	967.917	5.12
1995.0	4.0	22.0	280.568	276.906	6.795	91.143	308.904	969.835	0.738
1995.0	4.0	23.0	277.313	272.586	3.732	255.542	249.517	977.508	0.002
1995.0	4.0	24.0	277.323	271.146	3.496	233.736	273.6	971.624	0.01
1995.0	4.0	25.0	277.967	271.505	2.681	218.653	251.043	971.856	2.165
1995.0	4.0	26.0	279.051	275.681	3.765	149.433	273.152	977.699	0.25
1995.0	4.0	27.0	284.586	276.889	4.191	167.247	329.485	973.796	3.337
1995.0	4.0	28.0	280.369	276.744	7.333	243.978	288.893	972.472	1.719
1995.0	4.0	29.0	280.604	274.616	4.955	276.621	257.197	975.849	0.0
1995.0	4.0	30.0	279.877	275.16	3.053	165.974	293.784	976.682	0.188
1995.0	5.0	1.0	279.99	275.89	2.939	211.714	279.227	975.976	0.06
1995.0	5.0	2.0	281.612	275.429	3.709	181.802	308.181	970.821	2.435
1995.0	5.0	3.0	281.439	277.474	2.589	242.536	280.078	975.416	0.01
1995.0	5.0	4.0	282.333	275.349	1.993	255.019	274.856	978.883	0.07
1995.0	5.0	5.0	282.513	277.559	2.667	249.541	299.371	976.132	0.267
1995.0	5.0	6.0	281.861	277.439	4.536	272.573	281.288	977.429	0.021
1995.0	5.0	7.0	281.874	274.645	2.897	293.022	261.176	980.212	0.0
1995.0	5.0	8.0	280.949	271.946	3.603	281.359	250.196	982.738	0.0
1995.0	5.0	9.0	283.17	273.447	4.562	118.129	306.582	978.722	6.745
1995.0	5.0	10.0	286.568	283.82	5.694	200.696	352.91	968.246	13.099
1995.0	5.0	11.0	285.385	284.723	5.404	116.713	365.291	962.795	12.138
1995.0	5.0	12.0	283.516	281.7	3.734	183.859	347.509	968.003	1.133
1995.0	5.0	13.0	285.634	281.879	1.624	263.54	304.24	972.877	0.0
1995.0	5.0	14.0	289.519	283.589	7.158	203.21	352.12	968.543	11.665
1995.0	5.0	15.0	285.785	281.946	5.395	290.021	319.709	971.372	0.538
1995.0	5.0	16.0	286.22	279.329	3.448	300.89	287.87	973.711	0.267
1995.0	5.0	17.0	288.402	284.824	4.703	86.081	347.602	964.406	3.326
1995.0	5.0	18.0	283.727	279.854	2.711	104.944	340.97	966.57	2.216
1995.0	5.0	19.0	283.626	279.363	2.231	270.09	313.778	966.125	0.35
1995.0	5.0	20.0	286.114	279.734	3.804	308.09	285.269	968.907	0.014
1995.0	5.0	21.0	288.086	281.905	5.792	316.929	302.058	970.081	2.823
1995.0	5.0	22.0	285.159	279.294	3.869	291.788	286.959	978.638	0.002
1995.0	5.0	23.0	287.131	280.04	3.239	287.597	290.566	981.739	0.0
1995.0	5.0	24.0	291.335	287.302	4.918	134.646	370.386	975.638	12.667
1995.0	5.0	25.0	285.829	283.138	3.25	237.75	356.589	979.734	2.58
1995.0	5.0	26.0	286.955	282.575	3.363	264.63	347.462	981.343	0.1
1995.0	5.0	27.0	287.948	280.382	3.594	329.317	287.221	984.201	0.0
1995.0	5.0	28.0	288.65	283.066	7.146	130.767	346.826	978.78	12.626
1995.0	5.0	29.0	289.118	286.558	8.02	240.92	365.578	970.982	14.491
1995.0	5.0	30.0	286.21	283.959	4.621	234.76	348.411	975.161	1.696
1995.0	5.0	31.0	289.479	285.458	4.239	330.326	308.848	979.181	0.0
1995.0	6.0	1.0	290.777	286.197	2.581	195.997	327.63	978.752	0.626
1995.0	6.0	2.0	292.575	289.379	3.346	164.954	385.729	976.59	7.695
1995.0	6.0	3.0	291.396	289.453	5.152	232.774	374.812	973.613	3.872
1995.0	6.0	4.0	290.31	287.484	3.284	310.14	348.728	978.562	1.02
1995.0	6.0	5.0	291.095	285.151	2.314	333.348	307.843	978.582	0.0
1995.0	6.0	6.0	293.583	287.964	2.187	277.327	345.208	970.58	0.03
1995.0	6.0	7.0	294.767	290.387	2.636	268.334	375.735	964.371	5.658
1995.0	6.0	8.0	289.618	287.291	4.109	169.956	383.422	969.506	3.047
1995.0	6.0	9.0	287.674	282.483	3.33	302.584	324.617	980.428	0.002
1995.0	6.0	10.0	291.524	287.569	1.946	239.908	367.45	977.52	3.976
1995.0	6.0	11.0	293.388	291.025	4.992	183.501	403.141	971.716	10.743
1995.0	6.0	12.0	288.059	284.203	4.717	234.429	349.476	971.676	1.552
1995.0	6.0	13.0	288.532	280.729	2.473	346.802	290.867	972.643	0.003
1995.0	6.0	14.0	290.947	285.92	3.415	298.199	322.093	973.864	0.081
1995.0	6.0	15.0	290.52	281.902	2.154	328.959	300.626	981.107	0.0
1995.0	6.0	16.0	291.245	281.068	1.626	348.403	296.699	986.939	0.0
1995.0	6.0	17.0	293.28	284.185	1.781	332.571	318.953	987.384	0.0
1995.0	6.0	18.0	295.8	289.031	3.336	321.154	347.004	984.437	0.0
1995.0	6.0	19.0	296.261	290.459	4.385	330.571	354.417	978.213	0.0
1995.0	6.0	20.0	297.285	292.809	3.107	328.798	372.798	972.718	0.288
1995.0	6.0	21.0	295.821	285.993	4.214	329.733	357.496	976.904	0.003
1995.0	6.0	22.0	294.927	290.35	3.049	244.043	380.621	978.617	1.255
1995.0	6.0	23.0	295.087	291.112	2.602	274.193	380.471	978.843	0.394
1995.0	6.0	24.0	295.401	290.242	1.968	215.812	376.37	975.193	6.873
1995.0	6.0	25.0	294.831	291.61	2.743	225.97	383.987	972.439	4.212
1995.0	6.0	26.0	296.05	292.603	3.333	267.414	389.375	973.677	3.291
1995.0	6.0	27.0	295.027	292.543	6.268	115.338	395.935	977.315	8.877
1995.0	6.0	28.0	293.162	289.435	6.4	198.193	378.665	978.633	2.143
1995.0	6.0	29.0	294.723	290.418	5.016	270.229	372.82	976.912	3.231
1995.0	6.0	30.0	294.499	291.37	4.513	166.317	383.28	974.065	8.818
1995.0	7.0	1.0	294.23	291.816	3.67	224.658	383.767	971.613	6.503
1995.0	7.0	2.0	290.698	284.883	4.54	238.189	346.721	975.007	0.441
1995.0	7.0	3.0	289.962	283.075	2.036	320.938	316.394	976.954	0.0
1995.0	7.0	4.0	294.107	287.792	2.782	263.728	342.889	977.436	1.597
1995.0	7.0	5.0	297.135	293.275	4.205	273.74	384.036	979.29	0.371
1995.0	7.0	6.0	297.456	293.067	5.961	164.664	399.964	976.83	4.526
1995.0	7.0	7.0	294.717	290.832	5.151	255.239	368.587	974.368	2.308
1995.0	7.0	8.0	289.134	285.747	5.123	119.576	375.635	974.597	4.151
1995.0	7.0	9.0	289.12	283.927	3.02	256.599	341.15	975.794	0.663
1995.0	7.0	10.0	292.118	287.612	2.379	276.024	340.066	974.733	2.847
1995.0	7.0	11.0	293.857	288.902	2.589	254.701	362.116	975.064	1.295
1995.0	7.0	12.0	294.304	288.7	1.81	319.337	344.615	978.845	0.003
1995.0	7.0	13.0	296.825	290.57	2.876	294.807	367.294	978.213	0.465
1995.0	7.0	14.0	298.64	294.547	4.782	272.268	413.598	976.325	0.376
1995.0	7.0	15.0	299.713	296.423	3.887	307.728	402.65	975.372	1.539
1995.0	7.0	16.0	297.916	295.299	2.818	172.363	409.79	975.752	5.077
1995.0	7.0	17.0	297.327	294.759	3.968	216.5	411.728	971.486	13.251
1995.0	7.0	18.0	295.454	290.767	5.165	272.746	362.984	968.871	1.063
1995.0	7.0	19.0	293.855	288.849	3.981	300.693	344.362	973.063	0.307
1995.0	7.0	20.0	295.241	288.836	4.916	273.324	360.964	973.626	0.93
1995.0	7.0	21.0	294.449	291.035	4.178	177.437	397.268	974.037	6.621
1995.0	7.0	22.0	295.763	291.147	1.739	227.428	377.839	974.606	0.685
1995.0	7.0	23.0	296.589	293.306	4.577	172.368	396.915	969.745	5.121
1995.0	7.0	24.0	294.702	292.944	1.976	103.214	381.978	972.02	11.592
1995.0	7.0	25.0	296.255	293.625	2.759	202.093	399.465	973.23	3.248
1995.0	7.0	26.0	296.752	294.445	3.142	177.191	408.055	973.198	19.628
1995.0	7.0	27.0	296.344	293.584	1.864	262.91	389.841	975.303	6.101
1995.0	7.0	28.0	298.017	293.907	3.539	221.032	393.033	975.722	4.652
1995.0	7.0	29.0	297.161	294.126	5.311	265.188	395.597	977.056	13.848
1995.0	7.0	30.0	295.792	290.088	2.469	309.194	341.972	982.111	0.0
1995.0	7.0	31.0	296.079	288.267	2.174	311.097	330.179	982.202	0.0
1995.0	8.0	1.0	298.614	293.222	2.857	282.888	370.758	978.918	0.031
1995.0	8.0	2.0	296.983	294.747	2.211	130.134	410.763	980.611	3.731
1995.0	8.0	3.0	297.358	294.376	2.872	208.108	398.991	981.48	4.874
1995.0	8.0	4.0	298.21	294.835	2.878	122.656	408.113	979.177	12.793
1995.0	8.0	5.0	295.389	293.723	2.348	43.279	410.674	975.341	38.975
1995.0	8.0	6.0	295.47	292.8	2.481	228.366	392.374	973.173	1.501
1995.0	8.0	7.0	293.984	290.976	3.942	203.288	361.882	979.125	0.952
1995.0	8.0	8.0	294.388	288.775	4.704	184.866	365.191	981.465	0.011
1995.0	8.0	9.0	294.57	287.067	4.285	264.871	349.04	978.836	0.004
1995.0	8.0	10.0	296.037	290.886	3.154	226.09	389.614	974.951	0.853
1995.0	8.0	11.0	296.507	293.366	3.644	200.334	390.286	973.374	8.044
1995.0	8.0	12.0	296.792	295.07	4.556	199.276	400.133	971.824	11.389
1995.0	8.0	13.0	295.981	290.958	2.128	257.257	357.546	974.32	0.001
1995.0	8.0	14.0	298.331	295.395	2.574	204.382	415.492	973.67	8.936
1995.0	8.0	15.0	299.688	296.53	3.852	243.204	407.648	974.325	3.398
1995.0	8.0	16.0	298.286	295.037	2.66	238.871	409.216	976.801	2.358
1995.0	8.0	17.0	297.333	288.94	3.256	265.871	361.102	976.405	0.0
1995.0	8.0	18.0	298.021	292.25	3.603	256.047	378.678	976.61	0.013
1995.0	8.0	19.0	296.561	290.352	2.944	245.603	354.331	977.473	0.008
1995.0	8.0	20.0	297.967	292.268	3.48	232.054	382.291	976.935	0.06
1995.0	8.0	21.0	297.201	292.219	3.268	254.831	369.566	975.711	0.039
1995.0	8.0	22.0	293.472	287.769	4.829	236.6	331.172	978.629	0.093
1995.0	8.0	23.0	292.293	286.793	2.703	248.476	342.755	981.866	0.007
1995.0	8.0	24.0	294.149	289.232	4.862	233.97	354.066	977.747	0.935
1995.0	8.0	25.0	290.671	283.451	4.35	259.026	307.729	981.29	0.0
1995.0	8.0	26.0	292.801	284.325	2.759	217.264	326.484	978.725	0.0
1995.0	8.0	27.0	295.193	289.418	2.569	196.563	363.258	977.021	0.013
1995.0	8.0	28.0	292.637	289.184	3.638	215.229	356.024	978.416	0.305
1995.0	8.0	29.0	294.444	291.419	2.104	145.157	375.184	977.421	1.076
1995.0	8.0	30.0	293.74	287.939	3.318	247.486	328.933	979.336	0.0
1995.0	8.0	31.0	296.409	289.928	5.021	221.957	361.196	973.183	1.336
1995.0	9.0	1.0	292.062	288.624	3.997	185.392	359.099	972.405	1.423
1995.0	9.0	2.0	289.429	284.918	3.089	184.57	330.994	976.435	1.392
1995.0	9.0	3.0	290.82	284.539	2.855	171.074	330.774	978.819	0.304
1995.0	9.0	4.0	291.989	288.534	2.397	204.253	340.587	980.728	1.032
1995.0	9.0	5.0	292.068	288.159	1.742	179.147	332.833	983.773	0.165
1995.0	9.0	6.0	294.052	290.439	1.72	181.066	356.372	982.239	0.323
1995.0	9.0	7.0	294.485	288.534	4.907	83.411	368.613	974.476	2.817
1995.0	9.0	8.0	287.933	285.727	5.151	96.723	378.564	976.805	3.274
1995.0	9.0	9.0	288.538	285.527	2.775	135.69	373.463	975.755	7.224
1995.0	9.0	10.0	285.993	280.355	4.165	217.882	297.201	981.285	0.28
1995.0	9.0	11.0	285.05	276.575	1.695	225.027	273.893	986.067	0.0
1995.0	9.0	12.0	290.168	283.158	4.79	162.556	320.737	981.502	0.114
1995.0	9.0	13.0	293.394	291.745	6.292	165.592	394.307	974.378	10.34
1995.0	9.0	14.0	291.189	288.787	5.817	110.094	359.957	972.915	4.721
1995.0	9.0	15.0	286.659	281.892	3.225	208.456	323.301	984.473	1.028
1995.0	9.0	16.0	288.679	282.8	5.183	204.017	304.908	981.976	0.032
1995.0	9.0	17.0	290.606	286.94	5.75	79.928	365.69	972.448	2.44
1995.0	9.0	18.0	285.913	281.393	4.426	180.492	324.87	978.209	0.041
1995.0	9.0	19.0	284.396	278.252	2.147	204.574	273.417	983.234	0.0
1995.0	9.0	20.0	288.519	284.646	4.007	54.079	350.801	977.616	6.637
1995.0	9.0	21.0	289.259	287.904	1.653	104.573	382.361	978.372	2.887
1995.0	9.0	22.0	288.102	285.986	5.294	18.324	362.52	974.008	9.291
1995.0	9.0	23.0	282.24	276.019	5.978	191.619	278.32	982.868	0.009
1995.0	9.0	24.0	282.34	275.874	2.047	182.167	267.007	984.99	0.0
1995.0	9.0	25.0	285.286	280.235	3.918	152.046	309.873	978.55	0.163
1995.0	9.0	26.0	286.241	282.522	2.976	165.909	310.773	973.643	1.538
1995.0	9.0	27.0	287.521	282.618	5.173	166.29	314.379	972.997	0.034
1995.0	9.0	28.0	286.786	283.507	3.273	185.296	292.638	980.282	0.0
1995.0	9.0	29.0	287.795	281.827	3.627	182.429	301.184	983.531	0.001
1995.0	9.0	30.0	289.808	283.836	4.557	176.632	311.864	982.862	0.0
1995.0	10.0	1.0	289.785	283.966	5.3	181.896	308.231	977.049	0.0
1995.0	10.0	2.0	291.029	286.369	5.415	180.381	326.799	973.643	0.218
1995.0	10.0	3.0	287.104	283.634	3.187	99.196	312.984	974.448	5.806
1995.0	10.0	4.0	288.486	287.654	2.855	61.46	383.049	969.661	14.21
1995.0	10.0	5.0	286.937	285.649	5.129	25.401	350.377	973.329	23.662
1995.0	10.0	6.0	289.204	288.013	7.109	55.858	388.784	960.29	26.671
1995.0	10.0	7.0	288.8	286.012	4.907	80.521	348.957	968.076	7.328
1995.0	10.0	8.0	284.68	281.533	6.675	110.38	329.099	975.843	2.543
1995.0	10.0	9.0	284.595	280.481	2.046	163.834	311.958	980.386	0.024
1995.0	10.0	10.0	286.147	281.923	2.912	163.568	291.898	980.097	0.0
1995.0	10.0	11.0	288.469	283.818	2.322	165.118	307.537	981.849	0.073
1995.0	10.0	12.0	289.214	284.498	4.458	160.259	304.108	981.153	0.0
1995.0	10.0	13.0	290.578	285.105	3.908	164.42	310.205	978.57	0.0
1995.0	10.0	14.0	290.113	286.441	5.054	22.463	352.106	968.686	21.718
1995.0	10.0	15.0	281.986	279.475	9.39	123.064	313.419	962.745	13.859
1995.0	10.0	16.0	280.562	276.501	8.484	117.076	286.356	969.256	6.156
1995.0	10.0	17.0	281.696	273.682	4.041	159.369	260.452	982.425	0.043
1995.0	10.0	18.0	286.473	276.734	6.985	137.238	294.268	978.746	0.0
1995.0	10.0	19.0	285.957	282.89	1.966	136.827	309.66	981.188	0.003
1995.0	10.0	20.0	288.755	283.187	7.304	122.15	311.735	973.85	0.324
1995.0	10.0	21.0	282.599	280.25	4.88	82.376	334.056	966.571	28.637
1995.0	10.0	22.0	280.687	276.415	7.678	125.014	295.457	970.442	3.673
1995.0	10.0	23.0	285.434	278.411	4.923	148.249	278.719	980.579	0.0
1995.0	10.0	24.0	287.136	280.541	7.639	49.417	309.448	974.13	2.849
1995.0	10.0	25.0	281.115	276.676	7.03	55.197	308.547	977.835	0.759
1995.0	10.0	26.0	281.134	276.284	4.447	141.37	270.06	975.206	0.203
1995.0	10.0	27.0	284.388	279.992	7.188	22.423	328.403	964.476	6.428
